Acetobacter lambici	3.25237	3.4590300000000003	3.44279	3.3847300000000002	0.11491436637775114	3	57.2	57.2	57.2	57.2	0.0	3	3152.0	3462.0	3418.0	3344.0	167.72596698186004	3	1332824
Acetobacter lovaniensis	2.1631099999999996	3.4694599999999998	3.20797	2.91154	0.6498748541834806	5	57.6	58.9	57.6	58.04	0.6188699378706308	5	2026.0	3364.0	3031.0	2785.8	653.4961361783251	5	104100
Acetobacter malorum	3.06589	4.03941	3.4881650000000004	3.49084875	0.3439763191366315	8	56.5	58.0	57.55	57.3375	0.5629958132298015	8	2810.0	3900.0	3407.0	3344.4285714285716	339.1532874394002	7	178901
Acetobacter musti	4.71341	4.71341	4.71341	4.71341	0	1	59.5	59.5	59.5	59.5	0	1	4242.0	4242.0	4242.0	4242.0	0	1	[864732]
Acetobacter nitrogenifigens	4.2413099999999995	4.270519999999999	4.255915	4.255915	0.02065458907845902	2	60.5	60.5	60.5	60.5	0.0	2	3778.0	3857.0	3817.5	3817.5	55.86143571373726	2	1120919
Acetobacter oeni	4.06347	4.10607	4.09185	4.08713	0.02168867907457725	3	58.5	58.5	58.5	58.5	0.0	3	3747.0	3790.0	3757.0	3764.6666666666665	22.501851775650227	3	304077
Acetobacteroides hydrogenigenes	3.8611	3.8611	3.8611	3.8611	0	1	45.7	45.7	45.7	45.7	0	1	3185.0	3185.0	3185.0	3185.0	0	1	[979970]
Acetobacter okinawensis	2.72494	3.40222	3.16052	3.112964	0.24460980331949075	5	56.6	58.1	57.5	57.46	0.5412947441089743	5	2586.0	3311.0	2925.0	2990.8	287.2632938612241	5	1076594
Acetobacter orientalis	2.6833099999999996	3.29124	2.91069	2.9615345454545454	0.21698061048691142	11	52.4	53.7	52.5	52.59091818181818	0.38066688014110783	11	2568.0	3001.0	2610.0	2731.4444444444443	197.33291103558417	9	146474
Acetobacter orleanensis	2.9975400000000003	3.01364	3.010255	3.0079225000000003	0.007371830957548111	4	56.4	56.5	56.4	56.425	0.05000000000000071	4	2731.0	2770.0	2749.5	2750.0	16.350331291240963	4	104099
Acetobacter oryzifermentans	3.1064	3.12745	3.116925	3.116925	0.014884597743976992	2	52.3948	52.8	52.59739999999999	52.59739999999999	0.2865196677367895	2	2984.0	2987.0	2985.5	2985.5	2.1213203435596424	2	1633874
Acetobacter oryzoeni	3.09191	3.15318	3.1225449999999997	3.1225449999999997	0.04332443248329972	2	53.0	53.0782	53.039100000000005	53.039100000000005	0.055295750288789774	2	2905.0	2956.0	2930.5	2930.5	36.062445840513924	2	2500548
Acetobacter papayae	3.04108	3.04108	3.04108	3.04108	0	1	59.3	59.3	59.3	59.3	0	1	3165.0	3165.0	3165.0	3165.0	0	1	[1234671]
Acetobacter pasteurianus	1.98743	3.7659800000000003	3.2629799999999998	3.179677	0.34765789648336964	30	51.8	53.3084	53.07	52.81375	0.43272804213301924	30	2613.0	3752.0	3128.0	3088.1111111111113	281.19666445846065	27	438
Acetobacter peroxydans	1.8151	2.71279	2.49919	2.427694	0.246997324791759	15	60.3	61.2	60.8	60.81333333333333	0.2748159557300305	15	1683.0	2534.0	2327.0	2259.785714285714	229.28288827808947	14	104098
Acetobacter persici	3.35359	3.7566800000000002	3.40533	3.4766133333333333	0.1516014463156602	9	57.2	58.1	57.8	57.76041111111111	0.2985054791978044	9	2993.0	3709.0	3079.0	3186.222222222222	238.473676627934	9	1076596
Acetobacter pomorum	2.84388	3.3321199999999997	3.04416	3.04420375	0.15216472502216608	8	51.7	52.5714	52.4	52.3384875	0.2719611077105362	8	2711.0	3189.0	2930.5	2913.375	159.4660174278072	8	65959
